ID,ID_person,Model,Power,Price,Power_indicator
7204,11160,Nissan,393.0,1838314,False
7205,5248,Nissan,379.0,2220310,False
7206,18061,Audi,281.0,2984374,True
7207,1711,Audi,281.0,3436210,True
7208,1549,BMW,281.0,543969,True
7209,697,BMW,121.0,270757,False
7210,6166,Ford,497.0,368284,False
7211,9728,Audi,259.0,850003,False
7212,17626,Daewoo,207.0,1506458,False
7213,11381,Audi,458.0,1036548,False
7214,13258,Infiniti,281.0,295469,True
7215,15813,Ford,295.0,1949344,False
7216,17404,KIA,377.0,902409,False
7217,17173,BMW,254.0,2452231,False
7218,17629,Mercedez-Benz,419.0,2551509,False
7219,3488,Ford,180.0,3482439,False
7220,12885,Audi,162.0,3454505,False
7221,2594,BMW,423.0,3222256,False
7222,14790,KIA,264.0,641770,False
7223,12897,Toyota,79.0,3153950,False
7224,13316,Nissan,458.0,469516,False
7225,9264,Nissan,312.0,3304058,False
7226,10634,Infiniti,253.0,3646533,False
7227,3447,Subaru,281.0,935828,True
7228,982,Mercedez-Benz,209.0,1531876,False
7229,14533,Ford,252.0,643042,False
7230,8774,BMW,347.0,3755196,False
7231,15396,Mercedez-Benz,449.0,1707875,False
7232,18473,LADA,281.0,1570335,True
7233,9006,Mercedez-Benz,392.0,3778207,False
7234,11497,Mercedez-Benz,281.0,583859,True
7235,897,KIA,384.0,3738898,False
7236,8053,Mercedez-Benz,255.0,3231542,False
7237,14397,KIA,345.0,554038,False
7238,13464,Infiniti,433.0,1235614,False
7239,3179,Nissan,244.0,2743068,False
7240,14396,Audi,318.0,3463922,False
7241,7647,BMW,115.0,1018696,False
7242,6703,Subaru,335.0,1926413,False
7243,9610,LADA,368.0,2093473,False
7244,4399,Nissan,152.0,640520,False
7245,1086,Audi,207.0,3570798,False
7246,18337,Audi,357.0,3511866,False
7247,16779,Nissan,265.0,3461920,False
7248,4122,Subaru,169.0,2125709,False
7249,16920,LADA,214.0,1872011,False
7250,15407,BMW,184.0,1705397,False
7251,1001,Ford,109.0,1396549,False
7252,14326,LADA,238.0,286447,False
7253,10234,Infiniti,497.0,1607030,False
7254,2871,Toyota,114.0,2915434,False
7255,10315,Daewoo,117.0,3264629,False
7256,4002,Ford,281.0,3735198,True
7257,12558,LADA,208.0,3769145,False
7258,3564,Ford,237.0,2814793,False
7259,12199,BMW,311.0,3624409,False
7260,4619,LADA,80.0,1190479,False
7261,3178,Subaru,367.0,1038842,False
7262,6408,Toyota,496.0,2544819,False
7263,324,BMW,165.0,1166686,False
7264,7150,KIA,310.0,1875104,False
7265,13164,Subaru,204.0,843429,False
7266,589,Toyota,377.0,2695776,False
7267,7855,Infiniti,154.0,1621268,False
7268,6418,LADA,71.0,1148335,False
7269,1796,Ford,393.0,314598,False
7270,1193,Nissan,180.0,2949858,False
7271,2272,Daewoo,359.0,3553481,False
7272,7373,Mercedez-Benz,206.0,2460859,False
7273,11444,Ford,319.0,2336872,False
7274,4078,Audi,131.0,3070098,False
7275,1661,Infiniti,109.0,715807,False
7276,17525,Infiniti,454.0,1644502,False
7277,8439,Ford,281.0,2817262,True
7278,3797,BMW,212.0,1393183,False
7279,3427,LADA,223.0,1362911,False
7280,1690,Nissan,180.0,505565,False
7281,11369,Toyota,357.0,3351274,False
7282,5724,Mercedez-Benz,422.0,3043841,False
7283,10961,Daewoo,135.0,1563506,False
7284,11962,Subaru,159.0,2068419,False
7285,1872,Daewoo,281.0,3114981,True
7286,5137,Nissan,82.0,1054268,False
7287,6148,Subaru,202.0,388164,False
7288,5674,Mercedez-Benz,281.0,1198206,True
7289,8987,BMW,187.0,3052833,False
7290,6103,Audi,382.0,2171954,False
7291,5138,Ford,357.0,557183,False
7292,2298,Daewoo,71.0,1600109,False
7293,14025,LADA,72.0,342326,False
7294,8277,Infiniti,393.0,2838003,False
7295,2960,Infiniti,220.0,3079927,False
7296,3551,Infiniti,296.0,1243010,False
7297,4702,Audi,259.0,3355485,False
7298,15287,KIA,240.0,2572957,False
7299,13052,KIA,401.0,2379358,False
7300,4093,Nissan,296.0,3938361,False
7301,13454,KIA,281.0,982593,True
7302,16818,Ford,120.0,1390827,False
7303,1794,Daewoo,171.0,3003591,False
7304,499,Mercedez-Benz,186.0,3704072,False
7305,14241,Nissan,281.0,3968018,True
7306,5172,LADA,381.0,592283,False
7307,430,LADA,267.0,1601286,False
7308,5374,Subaru,337.0,2883032,False
7309,14128,Subaru,181.0,3682218,False
7310,5646,KIA,395.0,1575995,False
7311,8497,Subaru,260.0,392718,False
7312,13609,Infiniti,272.0,2178751,False
7313,18443,BMW,410.0,3677720,False
7314,2947,Nissan,177.0,2019982,False
7315,1977,Audi,375.0,1554999,False
7316,11755,Infiniti,74.0,1717144,False
7317,800,Daewoo,347.0,3077874,False
7318,9534,Mercedez-Benz,240.0,3919995,False
7319,10936,Daewoo,81.0,2567817,False
7320,16161,Infiniti,119.0,1654188,False
7321,17372,Daewoo,190.0,1840901,False
7322,5848,KIA,184.0,1584091,False
7323,18143,KIA,190.0,1315376,False
7324,19622,LADA,252.0,3807782,False
7325,7562,Subaru,420.0,765731,False
7326,1965,Daewoo,412.0,1284125,False
7327,7304,Mercedez-Benz,71.0,2160343,False
7328,14012,Toyota,132.0,3299329,False
7329,18609,Toyota,311.0,3576158,False
7330,18230,Daewoo,145.0,2674243,False
7331,10956,BMW,405.0,393007,False
7332,14458,Audi,229.0,1140775,False
7333,5049,Infiniti,220.0,2350532,False
7334,5137,LADA,289.0,228843,False
7335,1124,Daewoo,279.0,1165280,False
7336,6703,BMW,212.0,706612,False
7337,12422,BMW,386.0,1880654,False
7338,8872,Audi,418.0,3008342,False
7339,4469,BMW,416.0,2853102,False
7340,15489,BMW,119.0,954603,False
7341,13909,Subaru,116.0,1373075,False
7342,19372,Ford,478.0,2488865,False
7343,15417,Mercedez-Benz,281.0,1292174,True
7344,12371,Mercedez-Benz,374.0,1196048,False
7345,8086,Daewoo,481.0,3230519,False
7346,5291,Subaru,177.0,3542716,False
7347,12988,Daewoo,260.0,1160924,False
7348,17053,BMW,94.0,2176355,False
7349,6106,Audi,326.0,2724985,False
7350,6417,Daewoo,219.0,2656381,False
7351,3469,Toyota,170.0,3885912,False
7352,3717,Mercedez-Benz,177.0,3658727,False
7353,11341,Daewoo,197.0,3905979,False
7354,12393,Nissan,282.0,453581,False
7355,3631,BMW,441.0,1856641,False
7356,10852,BMW,399.0,2552713,False
7357,19441,Daewoo,439.0,2935605,False
7358,16454,Toyota,283.0,607872,False
7359,19454,BMW,172.0,3052544,False
7360,8259,Subaru,282.0,1727751,False
7361,13451,BMW,89.0,1080999,False
7362,19857,Ford,410.0,1706638,False
7363,3213,Toyota,164.0,3146447,False
7364,4431,BMW,278.0,1078825,False
7365,3726,Subaru,436.0,3247741,False
7366,16672,Mercedez-Benz,419.0,2009258,False
7367,6048,Ford,281.0,3071852,True
7368,4810,BMW,202.0,1037467,False
7369,4266,Infiniti,391.0,1585951,False
7370,10218,Toyota,318.0,545447,False
7371,12780,Audi,286.0,3249727,False
7372,8579,LADA,307.0,301595,False
7373,3756,Mercedez-Benz,340.0,1209372,False
7374,4462,LADA,288.0,2955245,False
7375,9008,Ford,473.0,566688,False
7376,13622,Infiniti,281.0,455199,True
7377,18420,Infiniti,73.0,1964302,False
7378,7504,Toyota,281.0,2672486,True
7379,11775,Audi,381.0,2038742,False
7380,11085,Mercedez-Benz,201.0,716209,False
7381,11219,Infiniti,419.0,1710689,False
7382,13291,KIA,393.0,2091282,False
7383,17208,Audi,85.0,2275366,False
7384,17108,BMW,76.0,3188235,False
7385,13246,LADA,168.0,3120624,False
7386,13605,Nissan,281.0,922787,True
7387,3848,Ford,125.0,3858344,False
7388,19261,Nissan,200.0,1222340,False
7389,13449,Daewoo,111.0,3231992,False
7390,4935,Daewoo,237.0,3801061,False
7391,18102,Infiniti,108.0,1816178,False
7392,10659,Nissan,448.0,350455,False
7393,18287,Mercedez-Benz,381.0,3852090,False
7394,11888,Audi,76.0,1211386,False
7395,12658,Nissan,188.0,1487099,False
7396,3872,Audi,496.0,664511,False
7397,13796,Audi,268.0,3681488,False
7398,10177,LADA,205.0,3911653,False
7399,13181,Infiniti,85.0,621650,False
7400,18708,Infiniti,165.0,1052754,False
7401,5417,Subaru,116.0,1654491,False
7402,3280,KIA,143.0,3526467,False
7403,952,Subaru,393.0,2852464,False
7404,16201,Daewoo,195.0,592213,False
7405,7745,Nissan,432.0,550900,False
7406,18778,Infiniti,402.0,910830,False
7407,18944,BMW,257.0,3163614,False
7408,3911,Infiniti,70.0,3690176,False
7409,1027,LADA,281.0,2017311,True
7410,5148,Ford,379.0,1973348,False
7411,158,Ford,129.0,3912755,False
7412,15755,Mercedez-Benz,281.0,3683673,True
7413,11151,Nissan,494.0,2326702,False
7414,11853,Daewoo,164.0,3574048,False
7415,11248,Toyota,281.0,2772943,True
7416,18872,Audi,123.0,1255076,False
7417,11594,BMW,122.0,3664381,False
7418,13823,Subaru,337.0,1053387,False
7419,17612,Daewoo,478.0,3185790,False
7420,17317,Audi,281.0,531644,True
7421,16935,Audi,442.0,3176989,False
7422,998,LADA,245.0,2120185,False
7423,13620,Nissan,281.0,2970544,True
7424,8,BMW,281.0,2800181,True
7425,8911,Daewoo,454.0,3962815,False
7426,8726,Ford,208.0,2597904,False
7427,15484,Nissan,281.0,3689289,True
7428,14927,Audi,179.0,303509,False
7429,13275,Subaru,152.0,3776793,False
7430,1551,Toyota,373.0,1926115,False
7431,7844,Audi,350.0,835074,False
7432,1020,Nissan,80.0,1595909,False
7433,5080,LADA,281.0,1543625,True
7434,13591,KIA,406.0,3168674,False
7435,8364,Subaru,325.0,3595539,False
7436,9195,Infiniti,405.0,878536,False
7437,6787,Daewoo,143.0,3794924,False
7438,3283,Ford,334.0,1755267,False
7439,12585,Daewoo,144.0,3971796,False
7440,439,Audi,498.0,3631375,False
7441,14032,Toyota,434.0,3651307,False
7442,8663,LADA,391.0,3225784,False
7443,8633,Audi,130.0,2306979,False
7444,7192,Daewoo,422.0,976219,False
7445,7217,Mercedez-Benz,126.0,1365590,False
7446,18275,Daewoo,214.0,2161564,False
7447,16033,Infiniti,482.0,3479686,False
7448,3243,Nissan,348.0,1412406,False
7449,11413,Audi,270.0,442061,False
7450,10397,BMW,462.0,2656246,False
7451,16950,Ford,249.0,1810359,False
7452,17854,Nissan,106.0,2638983,False
7453,14521,Nissan,152.0,943699,False
7454,9047,LADA,281.0,1263384,True
7455,7852,Ford,362.0,996525,False
7456,10227,KIA,143.0,1344702,False
7457,11058,Subaru,115.0,2865235,False
7458,16300,LADA,221.0,1317616,False
7459,18096,Subaru,250.0,3323303,False
7460,4883,Toyota,137.0,3404748,False
7461,13257,Mercedez-Benz,225.0,1058905,False
7462,17019,Subaru,419.0,1737883,False
7463,3030,Mercedez-Benz,86.0,3800613,False
7464,15276,KIA,247.0,2493926,False
7465,7549,Nissan,362.0,815057,False
7466,3253,Mercedez-Benz,133.0,1535802,False
7467,9184,Toyota,194.0,2914085,False
7468,3234,BMW,102.0,1365676,False
7469,7817,LADA,389.0,1316890,False
7470,15219,Nissan,499.0,3714784,False
7471,2298,Infiniti,243.0,2504856,False
7472,17609,Ford,421.0,1762179,False
7473,17875,Infiniti,448.0,2551836,False
7474,5356,KIA,330.0,633670,False
7475,1482,LADA,310.0,1744528,False
7476,8942,KIA,187.0,3682818,False
7477,11528,Subaru,278.0,2730834,False
7478,8862,Daewoo,309.0,2806954,False
7479,12902,KIA,399.0,1323217,False
7480,15588,BMW,402.0,1876222,False
7481,11201,Daewoo,449.0,1386552,False
7482,11138,Audi,393.0,2558008,False
7483,5887,Toyota,206.0,3193713,False
7484,3908,Infiniti,281.0,3232975,True
7485,3103,Mercedez-Benz,197.0,681656,False
7486,18816,Infiniti,144.0,3140533,False
7487,11165,LADA,192.0,3283171,False
7488,2359,Ford,334.0,2072680,False
7489,14445,Ford,458.0,1597423,False
7490,15191,Toyota,461.0,2700669,False
7491,18097,Toyota,327.0,1047634,False
7492,6293,Subaru,206.0,434815,False
7493,10577,LADA,281.0,2164344,True
7494,4618,BMW,385.0,3705734,False
7495,6982,Infiniti,160.0,1806398,False
7496,18129,LADA,496.0,3833680,False
7497,11975,KIA,264.0,1011859,False
7498,10284,Infiniti,94.0,2824976,False
7499,7691,Ford,75.0,1058074,False
7500,11233,Audi,217.0,2993493,False
7501,9248,Audi,319.0,3533524,False
7502,9436,BMW,417.0,3484951,False
7503,11669,Nissan,427.0,2279417,False
7504,10597,Daewoo,487.0,3771004,False
7505,12703,BMW,143.0,3773584,False
7506,9438,Audi,428.0,1305931,False
7507,18600,LADA,274.0,3584151,False
7508,11458,Nissan,312.0,3069119,False
7509,11094,Toyota,281.0,943268,True
7510,15988,Audi,492.0,963463,False
7511,17705,Nissan,389.0,1574810,False
7512,1800,Ford,281.0,2096480,True
7513,8615,Nissan,281.0,1981599,True
7514,9141,Subaru,335.0,842296,False
7515,3550,Audi,406.0,532645,False
7516,19959,Mercedez-Benz,330.0,2418729,False
7517,1455,BMW,352.0,3879915,False
7518,13802,Toyota,154.0,1140731,False
7519,16829,Toyota,142.0,3125263,False
7520,17746,Subaru,349.0,2167135,False
7521,12676,BMW,337.0,2564560,False
7522,12189,Subaru,281.0,2846797,True
7523,17012,Infiniti,487.0,2044285,False
7524,18710,LADA,123.0,1461005,False
7525,3895,Infiniti,317.0,1338400,False
7526,10622,BMW,79.0,2550522,False
7527,11337,Nissan,271.0,2551560,False
7528,8694,LADA,398.0,3707049,False
7529,2631,BMW,236.0,765876,False
7530,16377,BMW,280.0,459456,False
7531,1289,KIA,445.0,3504130,False
7532,4330,Nissan,469.0,1221013,False
7533,1576,LADA,422.0,2613526,False
7534,9253,Daewoo,367.0,1461755,False
7535,1748,Audi,202.0,3057230,False
7536,11817,Mercedez-Benz,393.0,779129,False
7537,16512,BMW,489.0,1068980,False
7538,3900,Daewoo,466.0,1310233,False
7539,1935,Subaru,201.0,2504139,False
7540,7018,Audi,478.0,1118095,False
7541,19912,Infiniti,148.0,2925120,False
7542,18949,Toyota,275.0,3641815,False
7543,10399,BMW,419.0,3524017,False
7544,14336,Mercedez-Benz,365.0,1368088,False
7545,4153,Audi,281.0,1966554,True
7546,13143,Mercedez-Benz,284.0,1148481,False
7547,5149,Subaru,155.0,3133009,False
7548,13256,Subaru,319.0,2676434,False
7549,13795,Daewoo,296.0,2479028,False
7550,106,Daewoo,394.0,1954481,False
7551,14225,Subaru,218.0,2326081,False
7552,3245,Toyota,309.0,3436609,False
7553,9276,BMW,491.0,1828947,False
7554,14845,Mercedez-Benz,339.0,921219,False
7555,3336,BMW,328.0,3506798,False
7556,2053,Infiniti,191.0,412577,False
7557,18837,Mercedez-Benz,281.0,405680,True
7558,17529,Daewoo,467.0,1029679,False
7559,3840,Daewoo,102.0,1268951,False
7560,11912,Subaru,273.0,3532081,False
7561,15934,Mercedez-Benz,263.0,524414,False
7562,7737,LADA,180.0,1113928,False
7563,12321,BMW,159.0,934192,False
7564,8474,Daewoo,271.0,1257047,False
7565,7577,Mercedez-Benz,227.0,2627414,False
7566,12563,KIA,448.0,3712105,False
7567,3298,BMW,142.0,3642653,False
7568,10782,Nissan,372.0,982493,False
7569,11186,LADA,162.0,2016039,False
7570,11279,Ford,284.0,3331596,False
7571,14517,Infiniti,141.0,1458584,False
7572,13531,KIA,135.0,1535661,False
7573,12488,Infiniti,323.0,1301236,False
7574,3301,Daewoo,236.0,3609285,False
7575,10817,Ford,226.0,2576425,False
7576,5933,Subaru,281.0,931482,True
7577,3615,Infiniti,360.0,1893223,False
7578,3264,Daewoo,307.0,2249251,False
7579,7672,Toyota,486.0,1909170,False
7580,16081,BMW,281.0,2711296,True
7581,10960,Infiniti,176.0,2762751,False
7582,4041,Mercedez-Benz,488.0,808352,False
7583,10871,Toyota,428.0,3806875,False
7584,18546,Subaru,100.0,3011826,False
7585,8686,Toyota,281.0,533179,True
7586,596,Nissan,425.0,3578861,False
7587,17533,LADA,88.0,3421464,False
7588,15351,Daewoo,156.0,3355603,False
7589,14839,Subaru,306.0,3459432,False
7590,15528,Mercedez-Benz,197.0,3350803,False
7591,18680,Infiniti,281.0,724326,True
7592,11901,Audi,143.0,512584,False
7593,18929,BMW,281.0,1154024,True
7594,17376,Nissan,204.0,2880369,False
7595,17147,Ford,281.0,3494311,True
7596,11313,Mercedez-Benz,84.0,1944652,False
7597,5510,Audi,384.0,2193678,False
7598,10300,LADA,133.0,889392,False
7599,15854,Daewoo,314.0,910103,False
7600,18684,BMW,470.0,258577,False
7601,17371,Infiniti,243.0,2129187,False
7602,19423,Subaru,387.0,1562515,False
7603,18841,Audi,245.0,3263367,False
7604,11041,Audi,281.0,3777205,True
7605,6278,Daewoo,495.0,1986746,False
7606,17467,Daewoo,135.0,2797205,False
7607,494,LADA,320.0,1810900,False
7608,5159,Toyota,392.0,823933,False
7609,7443,Mercedez-Benz,114.0,2908352,False
7610,16885,Audi,486.0,3535887,False
7611,1320,KIA,294.0,1564748,False
7612,17400,Daewoo,233.0,3687540,False
7613,4437,Nissan,315.0,1671113,False
7614,687,Audi,352.0,3638064,False
7615,11190,Nissan,345.0,625782,False
7616,10222,BMW,344.0,3091828,False
7617,14088,LADA,71.0,781582,False
7618,3858,Mercedez-Benz,440.0,739511,False
7619,12388,LADA,74.0,2343747,False
7620,14829,Audi,102.0,1101921,False
7621,15973,Mercedez-Benz,132.0,1424307,False
7622,7705,Ford,486.0,984716,False
7623,901,Audi,289.0,1871449,False
7624,2643,Ford,281.0,3773324,True
7625,5093,Subaru,298.0,3522272,False
7626,14392,Daewoo,316.0,1262520,False
7627,873,Ford,399.0,1592243,False
7628,13040,Subaru,356.0,2211132,False
7629,11940,BMW,298.0,1465375,False
7630,10913,Mercedez-Benz,390.0,1858773,False
7631,9988,BMW,300.0,3754585,False
7632,16790,Daewoo,202.0,552987,False
7633,861,Nissan,266.0,3134428,False
7634,6494,Mercedez-Benz,276.0,3013054,False
7635,12129,LADA,347.0,782824,False
7636,5815,Subaru,455.0,768607,False
7637,7362,BMW,445.0,1165089,False
7638,1792,LADA,352.0,1355824,False
7639,8320,LADA,281.0,231444,True
7640,15613,LADA,422.0,716407,False
7641,10227,Ford,93.0,2381515,False
7642,16828,Infiniti,180.0,904214,False
7643,11476,Infiniti,191.0,2286858,False
7644,14652,Daewoo,143.0,1629929,False
7645,10460,LADA,137.0,493738,False
7646,15836,Toyota,160.0,3395500,False
7647,15118,Audi,158.0,1468487,False
7648,2472,Toyota,113.0,1494450,False
7649,3855,Audi,393.0,1907341,False
7650,4324,Nissan,202.0,2968400,False
7651,1023,Toyota,310.0,1450664,False
7652,120,LADA,329.0,2386689,False
7653,8033,Audi,103.0,1252843,False
7654,16697,BMW,322.0,1694875,False
7655,8835,LADA,372.0,236712,False
7656,2917,LADA,345.0,3977871,False
7657,4078,Audi,184.0,2932767,False
7658,4478,Daewoo,269.0,2470207,False
7659,3179,LADA,83.0,3923007,False
7660,9147,Daewoo,289.0,2527462,False
7661,15698,KIA,365.0,1156654,False
7662,19758,Daewoo,239.0,1457934,False
7663,12803,Audi,411.0,2307761,False
7664,10378,LADA,92.0,2117202,False
7665,11664,Mercedez-Benz,80.0,3042601,False
7666,12421,Daewoo,394.0,1472934,False
7667,18075,Daewoo,281.0,2511499,True
7668,14199,Infiniti,187.0,461773,False
7669,9501,Toyota,131.0,529658,False
7670,10479,Subaru,162.0,814810,False
7671,14746,Infiniti,169.0,1396882,False
7672,15534,Infiniti,298.0,2423596,False
7673,4703,Ford,134.0,2694494,False
7674,630,KIA,137.0,2619599,False
7675,17991,Audi,281.0,2090088,True
7676,2595,Ford,224.0,410113,False
7677,17108,Mercedez-Benz,134.0,3761064,False
7678,4092,BMW,438.0,3817196,False
7679,12954,Toyota,298.0,828672,False
7680,15520,Ford,113.0,2090484,False
7681,7676,KIA,346.0,3920178,False
7682,6690,Mercedez-Benz,173.0,2882395,False
7683,15382,Mercedez-Benz,435.0,1729325,False
7684,4392,Audi,281.0,2637753,True
7685,5984,Audi,450.0,1611265,False
7686,1726,Ford,422.0,426262,False
7687,12942,Audi,97.0,1096213,False
7688,11455,Subaru,429.0,3669619,False
7689,11491,Infiniti,217.0,1218985,False
7690,9687,Ford,448.0,805963,False
7691,1541,BMW,284.0,2960976,False
7692,4593,Audi,77.0,2621038,False
7693,8202,Subaru,281.0,3237402,True
7694,1090,Subaru,337.0,957513,False
7695,10554,Daewoo,266.0,3936153,False
7696,16375,Audi,244.0,3707087,False
7697,9005,KIA,128.0,267284,False
7698,19760,Infiniti,388.0,2859790,False
7699,10770,Infiniti,89.0,2653300,False
7700,6016,LADA,415.0,3670859,False
7701,19737,Nissan,128.0,3843974,False
7702,18317,Infiniti,443.0,2843338,False
7703,18313,KIA,469.0,3853084,False
7704,8087,Audi,226.0,1447457,False
7705,1936,Nissan,80.0,1135376,False
7706,16753,Daewoo,259.0,2784183,False
7707,3959,Toyota,338.0,1584887,False
7708,11575,Subaru,177.0,3262264,False
7709,16345,LADA,443.0,3651884,False
7710,2236,Daewoo,435.0,381912,False
7711,1304,Mercedez-Benz,161.0,2707223,False
7712,11359,Mercedez-Benz,281.0,3499171,True
7713,18701,LADA,199.0,2731441,False
7714,12556,Mercedez-Benz,463.0,3808979,False
7715,3743,Subaru,281.0,3580987,True
7716,15282,LADA,489.0,2654490,False
7717,1608,Subaru,223.0,3893866,False
7718,16409,Toyota,467.0,1501251,False
7719,1326,BMW,446.0,449029,False
7720,4311,Infiniti,281.0,3202587,False
7721,11763,KIA,256.0,2368469,False
7722,13437,Nissan,412.0,1437369,False
7723,8000,Infiniti,115.0,1872988,False
7724,3364,Subaru,235.0,3401392,False
7725,15395,BMW,281.0,969023,True
7726,2445,BMW,129.0,557185,False
7727,7184,Subaru,78.0,3778652,False
7728,14321,Subaru,216.0,3381462,False
7729,12957,Subaru,361.0,2016540,False
7730,18553,KIA,182.0,3684621,False
7731,2780,Subaru,138.0,3968597,False
7732,18521,BMW,460.0,598218,False
7733,14094,BMW,264.0,3061253,False
7734,5844,Infiniti,276.0,437399,False
7735,7754,KIA,125.0,3136388,False
7736,18386,LADA,448.0,1358298,False
7737,2532,LADA,85.0,385618,False
7738,11802,Infiniti,281.0,1525096,True
7739,18884,BMW,170.0,678378,False
7740,15223,LADA,404.0,3667841,False
7741,3441,Toyota,281.0,1498806,True
7742,11739,Nissan,149.0,3765624,False
7743,262,Toyota,120.0,744506,False
7744,19409,Audi,208.0,1050279,False
7745,9511,Toyota,345.0,3186596,False
7746,13758,LADA,255.0,993514,False
7747,3216,Mercedez-Benz,236.0,2672012,False
7748,6542,Infiniti,273.0,2992273,False
7749,14719,Subaru,363.0,1325319,False
7750,12387,Subaru,106.0,3178515,False
7751,12457,Audi,273.0,3818109,False
7752,9602,Infiniti,344.0,2461559,False
7753,5467,KIA,204.0,3701047,False
7754,12092,KIA,368.0,1192735,False
7755,8617,Mercedez-Benz,270.0,3241753,False
7756,7178,Audi,334.0,1969257,False
7757,10269,Infiniti,326.0,3899136,False
7758,18382,Mercedez-Benz,281.0,2432457,True
7759,5428,LADA,247.0,2618273,False
7760,19354,KIA,169.0,3519688,False
7761,17470,Toyota,296.0,548394,False
7762,7299,Audi,384.0,640265,False
7763,13386,LADA,276.0,2481495,False
7764,9665,KIA,281.0,2717299,True
7765,18679,Ford,97.0,1398658,False
7766,10234,KIA,122.0,3200637,False
7767,6720,Infiniti,406.0,2415310,False
7768,6998,LADA,429.0,1923650,False
7769,12205,Toyota,135.0,794326,False
7770,8554,Toyota,220.0,2277004,False
7771,8512,BMW,274.0,1301189,False
7772,16279,Infiniti,319.0,2905483,False
7773,7573,Subaru,464.0,1836261,False
7774,10582,LADA,158.0,2925878,False
7775,11963,Infiniti,119.0,796354,False
7776,10627,KIA,478.0,1042704,False
7777,7498,KIA,86.0,1815451,False
7778,18394,Subaru,291.0,3171551,False
7779,17092,Mercedez-Benz,329.0,2913717,False
7780,2794,Daewoo,281.0,3525826,True
7781,2855,Audi,422.0,3696984,False
7782,4929,Subaru,318.0,1640322,False
7783,18080,Nissan,164.0,3596477,False
7784,2836,BMW,281.0,1114704,True
7785,1255,KIA,438.0,592180,False
7786,6695,Subaru,281.0,2553275,True
7787,11661,Audi,133.0,765024,False
7788,180,BMW,82.0,1791716,False
7789,16344,Daewoo,364.0,1319608,False
7790,15020,KIA,355.0,1297838,False
7791,4763,Infiniti,489.0,2181981,False
7792,18437,Audi,332.0,625255,False
7793,4822,Subaru,95.0,3866215,False
7794,7456,Mercedez-Benz,273.0,841902,False
7795,19356,BMW,490.0,3681264,False
7796,6788,Ford,132.0,1936180,False
7797,8105,Mercedez-Benz,281.0,1459751,True
7798,2371,Daewoo,156.0,3421811,False
7799,11318,Mercedez-Benz,271.0,1179285,False
7800,15383,Nissan,355.0,1880575,False
7801,15109,Daewoo,160.0,632860,False
7802,18623,Audi,259.0,280348,False
7803,5665,Toyota,128.0,988969,False
7804,16377,Toyota,378.0,3048670,False
7805,19170,Nissan,491.0,3446512,False
7806,1790,Infiniti,166.0,3081113,False
7807,13633,BMW,253.0,1592776,False
7808,9624,Audi,75.0,2546764,False
7809,1093,Subaru,281.0,3326128,True
7810,12528,Subaru,145.0,2140978,False
7811,4288,Audi,301.0,3944889,False
7812,12292,Ford,195.0,3740154,False
7813,16624,LADA,446.0,2110904,False
7814,18412,Ford,268.0,1335241,False
7815,6983,Mercedez-Benz,229.0,3378073,False
7816,13940,Subaru,281.0,330930,True
7817,2894,Ford,494.0,486315,False
7818,3361,Mercedez-Benz,218.0,1486311,False
7819,11836,BMW,372.0,834129,False
7820,2492,Ford,388.0,3329794,False
7821,2794,Nissan,327.0,2780721,False
7822,17144,Daewoo,455.0,1758632,False
7823,12734,LADA,291.0,3835514,False
7824,12898,KIA,319.0,826149,False
7825,8790,KIA,185.0,1949715,False
7826,6373,Nissan,464.0,2453571,False
7827,5276,Mercedez-Benz,379.0,1511114,False
7828,8549,LADA,130.0,3409188,False
7829,4654,Audi,83.0,3916858,False
7830,15329,Audi,492.0,265386,False
7831,12661,Nissan,350.0,1183996,False
7832,8399,Mercedez-Benz,237.0,2533455,False
7833,18602,Ford,264.0,474652,False
7834,2290,Subaru,449.0,3706142,False
7835,10616,Daewoo,377.0,3784950,False
7836,14012,BMW,290.0,2421027,False
7837,13165,Infiniti,77.0,3740009,False
7838,3915,BMW,469.0,2416252,False
7839,8531,KIA,319.0,2416442,False
7840,184,Toyota,315.0,2247499,False
7841,13986,Toyota,281.0,625884,True
7842,4693,KIA,172.0,3895400,False
7843,13652,LADA,288.0,667919,False
7844,6428,Audi,327.0,3243011,False
7845,17331,Audi,76.0,384363,False
7846,4873,Nissan,425.0,2144163,False
7847,10791,Nissan,379.0,1255690,False
7848,4444,Daewoo,459.0,3472765,False
7849,6396,Subaru,325.0,1170002,False
7850,18060,KIA,312.0,1515102,False
7851,16105,Audi,355.0,2438856,False
7852,16652,Mercedez-Benz,446.0,1045311,False
7853,10870,Nissan,286.0,2514660,False
7854,6067,KIA,415.0,2247343,False
7855,17475,Daewoo,344.0,2394827,False
7856,577,Daewoo,76.0,494178,False
7857,15939,KIA,281.0,934078,True
7858,2312,Audi,435.0,3384963,False
7859,19868,Subaru,97.0,1448357,False
7860,3550,KIA,182.0,3142097,False
7861,2224,Ford,497.0,2669366,False
7862,10015,KIA,72.0,3512297,False
7863,12158,BMW,413.0,1657528,False
7864,11529,Toyota,281.0,370655,True
7865,11808,KIA,387.0,1935927,False
7866,18007,Subaru,396.0,256068,False
7867,18776,Mercedez-Benz,386.0,2499360,False
7868,10288,Daewoo,269.0,2735283,False
7869,15082,Nissan,438.0,676538,False
7870,19894,Daewoo,281.0,3792368,True
