ID,ID_person,Square,Rooms,Price,Rooms_indicator
3648,490,110,4.0,35860,False
3649,11543,35,2.0,7420,False
3650,6741,100,4.0,37000,True
3651,10377,104,6.0,25168,False
3652,8420,120,8.0,26520,False
3653,9566,107,6.0,27285,False
3654,4540,36,2.0,9576,False
3655,3228,70,3.0,20020,False
3656,6057,72,4.0,18720,False
3657,8528,103,5.0,24308,False
3658,18105,106,5.0,27772,False
3659,16025,100,4.0,32700,True
3660,16551,103,5.0,23381,False
3661,10641,76,3.0,25156,False
3662,10565,81,4.0,20655,False
3663,17364,88,5.0,26048,False
3664,17093,124,4.0,44888,True
3665,12188,90,6.0,21960,False
3666,11132,121,7.0,46827,False
3667,2308,126,5.0,47376,False
3668,1025,104,6.0,38376,False
3669,3893,93,4.0,26691,False
3670,19088,68,3.0,26792,False
3671,10579,109,6.0,41638,False
3672,10834,75,3.0,28725,False
3673,5225,103,4.0,40685,False
3674,14836,55,2.0,11165,False
3675,10491,108,7.0,40068,False
3676,4734,40,2.0,11400,False
3677,16798,95,5.0,35340,False
3678,17596,68,3.0,19108,False
3679,3944,113,6.0,41923,False
3680,7362,30,1.0,10950,False
3681,19551,78,3.0,25194,False
3682,12882,116,4.0,35148,False
3683,18820,119,6.0,37128,False
3684,17248,35,4.0,8155,True
3685,15367,34,1.0,8466,False
3686,16673,121,7.0,33880,False
3687,11500,30,1.0,10530,False
3688,7838,43,2.0,9417,False
3689,14544,93,6.0,19809,False
3690,721,113,5.0,25086,False
3691,6825,35,2.0,9555,False
3692,2376,75,4.0,24600,True
3693,2830,100,5.0,37700,False
3694,731,104,6.0,23400,False
3695,14789,112,6.0,35280,False
3696,17550,112,5.0,27216,False
3697,15350,67,4.0,17822,False
3698,18355,89,5.0,31506,False
3699,9485,36,4.0,8676,True
3700,5416,58,3.0,22156,False
3701,189,32,2.0,8384,False
3702,15769,76,4.0,29488,False
3703,17529,92,4.0,21068,False
3704,17356,81,4.0,27378,True
3705,2333,49,3.0,11662,False
3706,10431,72,4.0,23616,False
3707,255,43,2.0,14061,False
3708,7147,106,7.0,38478,False
3709,11343,30,4.0,11970,True
3710,11329,39,2.0,9867,False
3711,7541,47,1.0,16356,False
3712,8118,65,2.0,21385,False
3713,7057,83,3.0,27971,False
3714,18986,100,5.0,39600,False
3715,6183,40,4.0,14400,True
3716,19189,54,3.0,20466,False
3717,12370,107,4.0,24824,False
3718,11253,54,3.0,19764,False
3719,14251,95,5.0,30020,False
3720,16874,102,5.0,24990,False
3721,14905,111,5.0,35187,False
3722,2939,94,6.0,28388,False
3723,2364,93,5.0,32178,False
3724,5235,64,4.0,20032,False
3725,6573,56,2.0,14000,False
3726,11423,66,2.0,22374,False
3727,11022,97,4.0,21631,False
3728,2843,92,5.0,34592,False
3729,11263,53,2.0,15105,False
3730,5394,37,1.0,14578,False
3731,517,43,1.0,8686,False
3732,2280,67,3.0,15075,False
3733,2189,72,4.0,26640,False
3734,2905,66,4.0,16170,False
3735,78,56,2.0,15736,False
3736,1060,49,4.0,12250,True
3737,16127,121,7.0,34969,False
3738,3442,99,5.0,20889,False
3739,19947,116,5.0,43500,False
3740,18204,99,4.0,26235,False
3741,11726,37,2.0,7474,False
3742,2020,102,6.0,36720,False
3743,6585,59,2.0,21417,False
3744,209,81,3.0,30375,False
3745,2362,92,4.0,36524,False
3746,11647,35,1.0,7385,False
3747,14439,63,2.0,18963,False
3748,761,95,5.0,25555,False
3749,5939,83,3.0,29963,False
3750,4283,60,2.0,16500,False
3751,19895,104,4.0,34840,True
3752,4119,102,4.0,28254,False
3753,5027,67,3.0,23182,False
3754,10682,74,4.0,22866,True
3755,19889,46,1.0,14030,False
3756,6074,112,4.0,36512,True
3757,19430,93,5.0,19902,False
3758,5390,79,3.0,29941,False
3759,11279,67,3.0,26130,False
3760,2054,100,6.0,23400,False
3761,1122,100,5.0,35800,False
3762,18915,116,6.0,25868,False
3763,2787,54,2.0,14310,False
3764,11199,87,4.0,19836,False
3765,13968,51,4.0,17136,True
3766,10264,120,8.0,46080,False
3767,10453,73,3.0,22557,False
3768,17914,106,5.0,22684,False
3769,2408,63,3.0,22176,False
3770,14356,35,2.0,11165,False
3771,9392,64,2.0,21696,False
3772,15882,123,7.0,43296,False
3773,9753,31,1.0,9269,False
3774,14861,80,3.0,25360,False
3775,18279,58,2.0,18154,False
3776,9210,46,3.0,12052,False
3777,3177,49,4.0,10633,True
3778,3187,104,6.0,37128,False
3779,4660,66,3.0,18876,False
3780,16932,113,4.0,29041,False
3781,982,104,5.0,37440,False
3782,8950,102,5.0,22542,False
3783,13474,59,3.0,13393,False
3784,3933,53,2.0,17119,False
3785,10099,70,3.0,18410,False
3786,142,52,3.0,15756,False
3787,7525,83,3.0,23738,False
3788,563,34,4.0,7208,True
3789,8641,49,4.0,12740,True
3790,4141,81,4.0,22518,False
3791,8466,95,3.0,25555,False
3792,2007,126,5.0,46494,False
3793,10361,75,3.0,25650,False
3794,19555,117,6.0,26559,False
3795,18484,109,7.0,41856,False
3796,4627,32,2.0,11328,False
3797,9163,97,4.0,26384,True
3798,18045,89,5.0,26878,False
3799,12915,57,3.0,14022,False
3800,4719,42,2.0,9912,False
3801,12894,95,4.0,23465,True
3802,15897,79,4.0,20224,False
3803,4690,40,2.0,11160,False
3804,14305,74,4.0,16502,False
3805,8410,56,2.0,21672,False
3806,12262,57,2.0,19437,False
3807,13547,126,6.0,30618,False
3808,6359,56,3.0,17864,False
3809,17164,124,7.0,35340,False
3810,887,89,4.0,34443,False
3811,8675,87,4.0,33234,False
3812,17283,31,1.0,10788,False
3813,8150,102,6.0,38046,False
3814,10475,41,2.0,11316,False
3815,904,70,3.0,27230,False
3816,16768,72,4.0,24624,False
3817,11981,60,2.0,23580,False
3818,464,79,5.0,17854,False
3819,4976,64,3.0,24000,False
3820,14018,63,4.0,20223,False
3821,11307,52,2.0,13156,False
3822,14260,62,3.0,22444,False
3823,12788,110,7.0,43450,False
3824,2861,82,4.0,24928,True
3825,13300,128,4.0,47616,True
3826,4690,87,4.0,21315,False
3827,18225,73,4.0,25915,False
3828,13962,39,2.0,14742,False
3829,14655,61,2.0,16531,False
3830,13117,113,4.0,24182,False
3831,7133,42,4.0,16002,True
3832,12616,76,4.0,28500,True
3833,14817,119,6.0,30464,False
3834,14559,80,4.0,21600,False
3835,2992,88,4.0,34408,False
3836,6057,94,4.0,31584,False
3837,9573,118,4.0,28910,False
3838,1259,57,3.0,15732,False
3839,10374,80,4.0,20080,True
3840,19551,125,8.0,47875,False
3841,8808,110,6.0,26290,False
3842,6407,124,7.0,32736,False
3843,6022,112,7.0,40544,False
3844,2345,80,4.0,26240,True
3845,14275,104,4.0,22880,False
3846,10999,90,4.0,22860,True
3847,6210,98,4.0,28616,False
3848,10881,96,4.0,28416,False
3849,3718,106,6.0,39750,False
3850,2520,110,4.0,39600,False
3851,1912,50,2.0,11400,False
3852,1325,87,3.0,26970,False
3853,4613,108,5.0,27540,False
3854,19215,35,1.0,12950,False
3855,18604,36,1.0,12276,False
3856,15463,66,3.0,18150,False
3857,2336,57,2.0,14193,False
3858,14630,128,7.0,28800,False
3859,2970,34,1.0,11356,False
3860,4983,86,5.0,32508,False
3861,5850,109,5.0,38259,False
3862,1014,61,4.0,15677,False
3863,3976,66,2.0,21846,False
3864,489,41,1.0,8774,False
3865,15274,128,5.0,26240,False
3866,8968,128,8.0,49536,False
3867,4284,39,2.0,9750,False
3868,11396,58,2.0,12470,False
3869,6888,107,5.0,42265,False
3870,8954,88,3.0,28600,False
3871,16235,82,4.0,25748,False
3872,18405,84,5.0,32592,False
3873,18384,93,5.0,22134,False
3874,13359,40,2.0,10480,False
3875,12599,102,4.0,31416,False
3876,9353,69,3.0,16491,False
3877,7028,41,4.0,14145,True
3878,4672,94,3.0,36378,False
3879,5892,99,5.0,32670,False
3880,16705,94,5.0,26320,False
3881,6917,40,2.0,11920,False
3882,4088,43,1.0,10363,False
3883,19154,40,2.0,15760,False
3884,10695,102,6.0,30600,False
3885,17878,58,2.0,19778,False
3886,8269,73,3.0,16644,False
3887,11159,114,7.0,39786,False
3888,15333,128,6.0,27904,False
3889,2027,112,5.0,25312,False
3890,6261,48,2.0,12384,False
3891,17291,89,4.0,23318,True
3892,12,52,2.0,17992,False
3893,3010,103,4.0,22145,False
3894,10270,52,2.0,17420,False
3895,7763,31,1.0,9145,False
3896,5247,31,1.0,9114,False
3897,6037,44,2.0,15620,False
3898,15578,33,1.0,9999,False
3899,9337,100,5.0,21700,False
3900,12863,36,1.0,9360,False
3901,9192,100,4.0,21900,False
3902,12000,62,3.0,13392,False
3903,3681,54,3.0,20628,False
3904,17249,100,5.0,21200,False
3905,19882,97,5.0,30361,False
3906,645,57,3.0,20520,False
3907,17464,69,3.0,17526,False
3908,4600,32,1.0,10848,False
3909,15755,37,4.0,7622,True
3910,17560,122,5.0,32696,False
3911,10483,87,4.0,23403,False
3912,17971,88,3.0,23760,False
3913,8254,94,5.0,25568,False
3914,4209,51,3.0,19176,False
3915,17454,96,4.0,36768,False
3916,16438,90,5.0,35550,False
3917,13083,75,4.0,23400,False
3918,6303,101,5.0,37370,False
3919,4923,78,3.0,19110,False
3920,18629,56,2.0,21728,False
3921,11005,59,3.0,21476,False
3922,12279,49,2.0,13279,False
3923,633,117,5.0,24804,False
3924,578,69,3.0,15456,False
3925,17163,96,4.0,29952,False
3926,3248,67,3.0,14539,False
3927,7041,103,6.0,35432,False
3928,18662,65,3.0,20735,False
3929,2418,115,4.0,26220,False
3930,2892,97,5.0,20661,False
3931,7882,56,2.0,14448,False
3932,2973,105,5.0,23520,False
3933,7940,39,2.0,10062,False
3934,19899,93,4.0,21762,False
3935,8458,93,4.0,19251,True
3936,4729,58,2.0,16066,False
3937,15941,77,3.0,26334,False
3938,10282,31,1.0,8711,False
3939,13199,65,4.0,23140,False
3940,8152,63,3.0,17451,False
3941,14847,79,4.0,25833,False
3942,6398,101,4.0,30502,False
3943,9733,70,4.0,27160,False
3944,11266,41,2.0,9348,False
3945,11585,49,2.0,18669,False
3946,10615,33,1.0,11187,False
3947,16901,125,6.0,46125,False
3948,8853,32,4.0,10592,True
3949,19561,114,4.0,23484,False
3950,4474,95,6.0,26220,False
3951,7366,106,4.0,29786,False
3952,12270,93,6.0,25482,False
3953,15017,41,2.0,11398,False
3954,15188,49,2.0,14700,False
3955,18057,30,1.0,9390,False
3956,2194,67,2.0,18224,False
3957,17785,46,2.0,9430,False
3958,5589,112,5.0,38752,False
3959,18481,88,5.0,32384,False
3960,6213,105,4.0,29820,True
3961,14108,92,4.0,33948,False
3962,16605,35,1.0,13825,False
3963,9666,83,5.0,31955,False
3964,12801,44,2.0,11308,False
3965,11197,39,2.0,12090,False
3966,11958,52,2.0,10556,False
3967,11451,90,5.0,28530,False
3968,13408,61,2.0,18056,False
3969,17115,115,7.0,34845,False
3970,1426,58,2.0,17284,False
3971,10316,48,2.0,12816,False
3972,18410,82,4.0,30422,False
3973,16612,74,4.0,17908,False
3974,13721,81,4.0,25596,False
3975,6107,64,2.0,17088,False
3976,1940,58,4.0,14326,True
3977,6234,33,1.0,11187,False
3978,4316,82,4.0,22140,False
3979,18280,128,7.0,30080,False
3980,2614,119,5.0,39508,False
3981,1806,65,3.0,18785,False
3982,14821,38,2.0,10792,False
3983,18734,81,3.0,17820,False
3984,6496,57,2.0,11856,False
3985,217,51,2.0,19890,False
3986,5020,65,3.0,17225,False
3987,10360,114,5.0,39672,False
3988,13011,115,6.0,42665,False
3989,8742,39,2.0,11115,False
3990,5766,64,3.0,16384,False
3991,19420,124,5.0,27280,False
3992,4081,126,7.0,45864,False
3993,19840,80,4.0,22720,False
3994,10472,106,5.0,30422,False
3995,7311,32,2.0,11712,False
3996,18808,61,3.0,21167,False
3997,12666,75,3.0,27075,False
3998,3153,61,3.0,18666,False
3999,3834,72,3.0,27072,False
4000,1238,42,2.0,11214,False
4001,1638,62,2.0,21018,False
4002,6106,61,3.0,22875,False
4003,4271,96,6.0,28032,False
4004,472,33,2.0,6897,False
4005,8720,59,3.0,16520,False
4006,11599,40,4.0,11240,True
4007,4920,63,3.0,18963,False
4008,4891,103,6.0,22660,False
4009,179,71,3.0,20661,False
4010,1245,51,2.0,15198,False
4011,7566,59,2.0,18585,False
4012,896,52,2.0,10400,False
4013,19010,32,1.0,7008,False
4014,19354,96,6.0,28608,False
4015,16917,40,2.0,15560,False
4016,5728,79,4.0,27255,False
4017,9482,56,3.0,11984,False
4018,8189,91,4.0,30394,True
4019,6619,49,2.0,13181,False
4020,4631,47,3.0,13301,False
4021,10404,79,3.0,23384,False
4022,1805,126,6.0,40194,False
4023,13671,99,4.0,31284,False
4024,17516,33,1.0,9009,False
4025,8827,73,4.0,16644,False
4026,19495,80,4.0,22960,False
4027,8303,49,2.0,19355,False
4028,11081,127,5.0,40640,False
4029,12096,80,5.0,20320,False
4030,17964,79,3.0,18249,False
4031,6541,49,2.0,10045,False
4032,2719,105,5.0,25620,False
4033,14116,50,2.0,19000,False
4034,8381,76,3.0,17936,False
4035,1217,53,2.0,12667,False
4036,18669,87,4.0,31146,False
4037,714,121,6.0,31218,False
4038,8479,83,5.0,24236,False
4039,19644,125,6.0,40500,False
4040,3005,98,5.0,23226,False
4041,11289,55,3.0,18040,False
4042,10315,114,6.0,30438,False
4043,9811,128,4.0,35712,True
4044,1284,87,3.0,33669,False
4045,422,83,3.0,19007,False
4046,1355,107,4.0,41944,True
4047,11145,120,6.0,47040,False
4048,18216,48,3.0,11376,False
4049,973,67,2.0,16147,False
4050,2182,44,1.0,11440,False
4051,15496,63,4.0,15876,True
4052,10491,36,1.0,9468,False
4053,3428,35,1.0,11760,False
4054,4014,74,3.0,17982,False
4055,19587,74,3.0,22792,False
4056,8736,38,2.0,9082,False
4057,15801,58,4.0,22272,True
4058,14135,110,4.0,33550,False
4059,18481,78,3.0,21216,False
4060,19733,73,4.0,14965,False
4061,15020,128,5.0,32384,False
4062,19732,109,6.0,25397,False
4063,4951,94,4.0,34122,True
4064,7882,49,2.0,10241,False
4065,5103,99,4.0,30591,False
4066,13591,117,5.0,27846,False
4067,5604,60,2.0,15300,False
4068,3119,50,2.0,17700,False
4069,11278,38,2.0,10830,False
4070,9165,47,2.0,16779,False
4071,5750,95,5.0,24415,False
4072,6121,36,1.0,7956,False
4073,11095,117,6.0,34164,False
4074,10836,127,5.0,33655,False
4075,14429,43,2.0,10320,False
4076,1062,81,5.0,29160,False
4077,5906,45,2.0,14895,False
4078,9895,113,6.0,36612,False
4079,9003,106,6.0,32542,False
4080,7499,31,4.0,9579,True
4081,13740,128,5.0,44928,False
4082,10684,121,8.0,35211,False
4083,1431,38,1.0,10260,False
4084,2658,84,3.0,28476,False
4085,8444,68,2.0,25092,False
4086,3513,98,5.0,27440,False
4087,18738,63,3.0,20790,False
4088,17618,35,1.0,8120,False
4089,18794,55,2.0,12210,False
4090,19614,117,5.0,28782,False
4091,15072,47,2.0,18236,False
4092,7893,78,4.0,23400,False
4093,13956,45,2.0,10305,False
4094,8812,69,3.0,20079,False
4095,18229,45,2.0,13590,False
4096,11251,41,2.0,15416,False
4097,16294,73,3.0,17812,False
4098,15795,69,3.0,13938,False
4099,1558,99,4.0,19800,True
4100,14000,58,2.0,18038,False
4101,12216,122,4.0,25132,True
4102,12616,98,4.0,26656,False
4103,14885,104,4.0,34632,False
4104,16800,45,2.0,9630,False
4105,5943,63,2.0,22617,False
4106,5169,111,6.0,31857,False
4107,3439,109,4.0,33899,False
4108,14442,49,2.0,18914,False
4109,1619,49,3.0,14406,False
4110,16805,84,3.0,24444,False
4111,10065,76,4.0,26600,False
4112,4380,91,3.0,19019,False
4113,7255,63,3.0,14994,False
4114,3553,68,3.0,22440,False
4115,3397,72,3.0,28008,False
4116,17757,40,2.0,11400,False
4117,9822,46,1.0,15640,False
4118,19949,61,4.0,19520,True
4119,18866,70,4.0,19600,False
4120,3736,77,3.0,22792,False
4121,12280,53,2.0,17755,False
4122,7896,31,4.0,10571,True
4123,2355,128,4.0,30464,True
4124,3592,99,6.0,38511,False
4125,19182,78,4.0,21372,True
4126,11926,108,5.0,41472,False
4127,10676,127,6.0,25400,False
4128,7243,38,1.0,9006,False
4129,19712,34,1.0,10846,False
4130,11581,72,3.0,18144,False
4131,17918,80,3.0,16640,False
4132,13449,66,4.0,13266,False
4133,17618,109,5.0,34880,False
4134,18552,40,1.0,15160,False
4135,8354,32,1.0,9120,False
4136,7047,98,5.0,23716,False
4137,12952,62,3.0,21514,False
4138,13346,81,5.0,21465,False
4139,6411,46,2.0,13248,False
4140,15648,76,3.0,24016,False
4141,9529,38,1.0,8626,False
4142,1792,101,6.0,22523,False
4143,5956,113,5.0,39324,False
4144,1129,36,1.0,14112,False
4145,6470,77,3.0,17787,False
4146,18087,96,5.0,38112,False
4147,10010,114,5.0,33630,False
4148,2484,93,4.0,21576,False
4149,2620,124,7.0,34100,False
4150,4813,86,4.0,25198,False
4151,9297,31,1.0,7006,False
4152,10580,34,2.0,8126,False
4153,4359,50,2.0,15550,False
4154,10808,128,5.0,30336,False
4155,15802,75,3.0,19800,False
4156,667,128,8.0,47488,False
4157,11524,79,3.0,29388,False
4158,19442,77,4.0,15862,True
4159,17284,50,2.0,14300,False
4160,2489,56,2.0,20216,False
4161,18261,84,5.0,31500,False
4162,8010,89,4.0,24564,False
4163,3020,32,1.0,12480,False
4164,9667,110,5.0,31900,False
4165,3129,99,4.0,30492,False
4166,2375,125,6.0,26250,False
4167,8542,75,4.0,28050,False
4168,8677,102,6.0,39882,False
4169,10085,124,6.0,33480,False
4170,14393,94,4.0,36472,False
4171,2484,54,2.0,19116,False
4172,7219,83,3.0,27971,False
4173,9802,57,2.0,18753,False
4174,4553,57,3.0,20976,False
4175,18557,37,4.0,10323,True
4176,19977,70,3.0,26320,False
4177,6084,59,2.0,23069,False
4178,6888,129,6.0,31089,False
4179,14862,97,4.0,23086,False
4180,2621,61,4.0,18971,False
4181,14920,100,4.0,35300,False
4182,10024,109,5.0,37387,False
4183,6676,75,4.0,19725,False
4184,7922,115,5.0,25530,False
4185,19764,109,7.0,25506,False
4186,6288,121,7.0,40293,False
4187,10551,37,2.0,9213,False
4188,14658,125,6.0,43125,False
4189,1760,102,5.0,30396,False
4190,6231,63,2.0,16317,False
4191,2572,51,2.0,12546,False
4192,17097,80,3.0,30160,False
4193,13482,40,4.0,9400,True
4194,1896,69,3.0,16767,False
4195,4930,74,4.0,18500,False
4196,18185,103,4.0,26986,False
4197,18241,70,3.0,21770,False
4198,4262,86,4.0,28982,False
4199,1583,87,4.0,31581,False
4200,18433,42,2.0,9408,False
4201,17766,60,3.0,12300,False
4202,5698,89,3.0,17889,False
4203,18385,69,3.0,22011,False
4204,3812,78,4.0,27768,False
4205,1532,39,2.0,9204,False
4206,748,64,2.0,19264,False
4207,5646,51,2.0,13209,False
4208,19269,69,3.0,16077,False
4209,12687,63,2.0,20727,False
4210,6529,74,3.0,19166,False
4211,1700,117,4.0,26676,False
4212,4257,64,4.0,13632,False
4213,10225,60,2.0,22320,False
4214,2736,48,2.0,9936,False
4215,2576,42,2.0,8526,False
4216,16587,33,1.0,11451,False
4217,2802,116,5.0,23780,False
4218,18917,32,1.0,7328,False
4219,4351,79,4.0,27808,True
4220,2666,70,3.0,17150,False
4221,4062,92,4.0,31740,False
4222,8440,57,3.0,13224,False
4223,5378,39,1.0,14274,False
4224,14611,113,6.0,43731,False
4225,1570,78,4.0,27378,False
4226,6144,98,4.0,31556,False
4227,14021,36,1.0,11016,False
4228,19454,106,5.0,31270,False
4229,14666,38,4.0,11476,True
4230,9194,75,4.0,17100,False
4231,19808,47,2.0,18142,False
4232,18511,98,4.0,25088,True
4233,12687,36,1.0,10764,False
4234,9969,105,6.0,22050,False
4235,10064,123,7.0,41082,False
4236,13907,61,4.0,14335,False
4237,9177,37,2.0,12839,False
4238,10602,39,4.0,13416,True
4239,18147,45,2.0,9765,False
4240,4533,75,5.0,25125,False
4241,8870,58,2.0,16356,False
4242,2377,33,1.0,9075,False
4243,472,96,5.0,35232,False
4244,2824,38,2.0,12198,False
4245,6924,107,5.0,37022,False
4246,14008,62,3.0,19158,False
4247,19168,61,3.0,23058,False
4248,3030,46,2.0,15778,False
4249,15420,59,2.0,12980,False
4250,350,56,3.0,13832,False
4251,4684,83,4.0,27722,False
4252,3058,70,3.0,26250,False
4253,9417,97,4.0,22795,True
4254,12993,40,1.0,11280,False
4255,13410,38,1.0,13604,False
4256,1453,85,4.0,25585,False
4257,1003,72,4.0,20808,False
4258,11802,56,2.0,14616,False
4259,12887,68,3.0,13600,False
4260,6488,85,4.0,24480,False
4261,9756,33,1.0,11715,False
4262,3688,88,5.0,18392,False
4263,1038,31,1.0,8060,False
4264,5918,66,3.0,15114,False
4265,12165,114,4.0,42522,True
4266,6488,54,3.0,17874,False
4267,13735,41,1.0,15908,False
4268,14464,51,3.0,15708,False
4269,691,110,4.0,23320,False
4270,1533,51,4.0,12087,True
4271,16300,95,3.0,32395,False
4272,4574,99,5.0,19998,False
4273,25,98,4.0,26656,False
4274,6637,114,4.0,44346,False
4275,6238,30,1.0,9090,False
4276,6535,113,4.0,27120,True
4277,16430,61,4.0,22814,True
4278,10818,93,4.0,27528,False
4279,13198,58,2.0,17574,False
4280,12282,88,4.0,19800,False
4281,3881,62,2.0,21886,False
4282,925,79,4.0,18486,True
4283,14859,33,1.0,7590,False
4284,18157,128,5.0,50176,False
4285,15036,101,5.0,34239,False
4286,6915,34,2.0,10982,False
4287,3231,117,6.0,28899,False
4288,3280,104,6.0,22984,False
4289,5244,109,4.0,31719,False
4290,5269,41,2.0,14432,False
4291,11760,88,5.0,29304,False
4292,2559,64,3.0,24576,False
4293,2562,120,6.0,41880,False
4294,19170,66,4.0,21318,False
4295,2576,128,5.0,34560,False
4296,3407,80,4.0,23280,False
4297,6544,34,2.0,11492,False
4298,14291,62,3.0,23002,False
4299,8640,42,2.0,16758,False
4300,5679,129,5.0,28380,False
4301,11294,51,2.0,13464,False
4302,14378,103,4.0,38934,False
4303,16142,103,6.0,21218,False
4304,16632,68,3.0,14076,False
4305,19083,128,5.0,37760,False
4306,12246,71,2.0,25347,False
4307,19291,66,2.0,19932,False
4308,8989,54,2.0,16146,False
4309,6240,63,3.0,17829,False
4310,10555,88,4.0,26840,True
4311,9163,75,3.0,22875,False
4312,13517,46,2.0,17342,False
4313,18166,72,4.0,21744,True
4314,19454,66,3.0,25740,False
4315,5043,117,5.0,40365,False
4316,5463,117,5.0,23751,False
4317,18641,71,4.0,21300,False
4318,11863,40,1.0,14640,False
4319,16276,112,4.0,25088,True
4320,5316,108,4.0,24516,False
4321,9203,96,4.0,35520,False
4322,14795,93,4.0,32550,False
4323,15821,110,4.0,39930,False
4324,9881,129,7.0,31347,False
4325,6648,75,4.0,28050,False
4326,14921,129,8.0,32250,False
4327,16518,102,4.0,27948,False
4328,10845,112,5.0,41328,False
4329,11798,94,3.0,29704,False
4330,1823,128,8.0,32640,False
4331,1974,52,2.0,12688,False
4332,2061,35,2.0,11410,False
4333,2647,57,2.0,20007,False
4334,17790,44,2.0,16016,False
4335,12071,48,2.0,17904,False
4336,5591,102,4.0,28356,False
4337,8669,69,3.0,18078,False
4338,19846,58,3.0,12180,False
4339,18075,113,6.0,42714,False
4340,806,71,4.0,21371,True
4341,19874,39,1.0,13650,False
4342,11264,39,2.0,14469,False
4343,4483,62,2.0,19654,False
4344,4307,31,1.0,11346,False
4345,3765,104,6.0,21008,False
4346,17553,61,4.0,18666,False
4347,14899,48,2.0,17952,False
4348,2976,76,4.0,22116,False
4349,1957,51,3.0,16830,False
4350,18624,60,3.0,20400,False
4351,16118,98,5.0,21168,False
4352,17323,50,3.0,19250,False
4353,309,56,3.0,13832,False
4354,5078,74,3.0,17908,False
4355,12487,83,5.0,23821,False
4356,3682,89,4.0,31773,False
4357,7209,100,4.0,36200,False
4358,13679,102,5.0,27336,False
4359,3245,49,3.0,14896,False
4360,11519,129,5.0,42054,False
4361,14046,46,1.0,11592,False
4362,6015,113,7.0,37177,False
4363,2600,86,5.0,33024,False
4364,13691,97,4.0,32398,False
4365,3231,51,2.0,17238,False
4366,7827,99,4.0,34452,False
4367,10289,90,4.0,34650,True
4368,11267,108,6.0,32616,False
4369,6282,129,6.0,33024,False
4370,2164,32,2.0,7840,False
4371,16318,72,3.0,23112,False
4372,10000,69,4.0,18216,False
4373,4271,77,3.0,23023,False
4374,9032,110,6.0,43010,False
4375,3,43,2.0,14749,False
4376,9875,42,2.0,13986,False
4377,14689,64,3.0,14016,False
4378,3,116,5.0,25172,False
4379,19730,63,2.0,17199,False
4380,11810,44,2.0,12056,False
4381,5261,71,3.0,19667,False
4382,13677,95,4.0,34770,False
4383,10969,55,4.0,11440,True
4384,9212,58,2.0,20996,False
4385,286,65,3.0,14885,False
4386,17463,117,6.0,45396,False
4387,17662,113,5.0,26668,False
4388,4203,52,4.0,10400,True
4389,14395,116,6.0,35380,False
4390,18612,121,6.0,42229,False
4391,9743,63,4.0,14616,True
4392,19397,61,2.0,17629,False
4393,4447,45,4.0,14355,True
4394,1462,94,4.0,27448,False
4395,5618,56,3.0,18480,False
4396,8984,110,4.0,40150,True
4397,2797,49,2.0,13279,False
4398,13801,54,2.0,11772,False
4399,5794,105,5.0,32970,False
4400,14406,68,3.0,25432,False
4401,18683,98,5.0,27048,False
4402,9260,111,6.0,43290,False
4403,17199,102,4.0,26316,False
4404,15929,117,4.0,40833,True
4405,16970,123,6.0,37146,False
4406,6066,46,2.0,12742,False
4407,8068,39,1.0,11505,False
4408,16073,79,4.0,28677,True
4409,1378,104,4.0,30888,False
4410,19960,33,1.0,13002,False
4411,9574,41,1.0,13366,False
4412,9161,83,4.0,30959,False
4413,17257,122,7.0,38918,False
4414,3670,128,8.0,32000,False
4415,19802,57,4.0,18411,True
4416,6686,56,3.0,16016,False
4417,16549,62,3.0,12958,False
4418,19984,82,3.0,27716,False
4419,12719,55,3.0,18480,False
4420,2351,91,5.0,30030,False
4421,17999,71,4.0,18673,False
4422,7954,55,2.0,17215,False
4423,15642,117,4.0,37791,True
4424,9589,124,4.0,39928,True
4425,801,46,2.0,11776,False
4426,17928,32,1.0,7872,False
4427,17492,106,4.0,36358,True
4428,15157,83,4.0,26477,False
4429,2312,120,7.0,40560,False
4430,13836,75,3.0,16200,False
4431,18259,65,3.0,24245,False
4432,19822,79,5.0,22120,False
4433,17546,42,2.0,9702,False
4434,5888,54,2.0,17496,False
4435,18611,125,7.0,37000,False
4436,19433,129,6.0,42699,False
4437,5406,60,3.0,16620,False
4438,13240,34,2.0,8160,False
4439,9793,86,4.0,22360,False
4440,9567,113,7.0,40341,False
4441,3401,75,4.0,25350,False
4442,8865,34,1.0,10506,False
4443,17030,39,1.0,8892,False
4444,7116,40,2.0,9680,False
4445,7182,124,6.0,32736,False
4446,15582,85,3.0,18020,False
4447,206,105,5.0,29190,False
4448,11404,126,8.0,31878,False
4449,11173,97,4.0,34920,False
4450,8543,124,6.0,49352,False
4451,18991,79,3.0,24332,False
4452,7589,48,2.0,12384,False
4453,10936,69,4.0,24219,False
4454,16764,110,5.0,36410,False
4455,10229,40,1.0,11880,False
4456,14624,52,3.0,20384,False
4457,766,85,5.0,23205,False
4458,6356,43,2.0,9245,False
4459,19251,36,4.0,12420,True
4460,10960,42,4.0,10500,True
4461,10057,127,5.0,35433,False
4462,2713,101,6.0,37976,False
4463,14895,100,4.0,22000,False
4464,11355,89,4.0,35244,False
4465,8312,43,2.0,14577,False
4466,4065,32,1.0,11040,False
4467,17147,57,2.0,16530,False
4468,8719,31,1.0,9455,False
4469,17452,128,8.0,29440,False
4470,10305,117,4.0,28197,False
4471,592,89,3.0,34799,False
